,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
306,202307,PE,CONSULTORA,MASIVO,4184_4998_394942_394942,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,191.0,51.5,7.0,305.51,0.730366,0.730366,5.1e-05,HOMME 033,CABALLEROS,INACTIVO,201401.0
309,202318,PE,CONSULTORA,MASIVO,1343_1472_35120_35120,999,VOLUMEN,200051249,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE 100ML,160.0,48.3,2.0,6385.08,0.698125,0.709036,0.001128,BLEU INTENSE,CABALLEROS,ANTES DE APARECER (NUEVO),202316.0
310,202216,PE,CONSULTORA,MASIVO,1166_1233_344200_344200,991,INDIVIDUAL,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,150.0,71.9,1.0,13892.04,0.520667,0.655981,0.00166,LIVE POLO,MASCULINO,ACTIVO,202115.0
319,202315,PE,CONSULTORA,MASIVO,2641_2965_24500_24500,2,SET,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,196.0,51.99,1.0,6388.7,0.734745,0.734735,0.001086,HOMME 033,CABALLEROS,INACTIVO,201401.0
321,202307,PE,CONSULTORA,MASIVO,4149_4857_394801_394801,999,VOLUMEN,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,158.0,47.3,3.0,120.25,0.700633,0.700633,2.2e-05,LIVE POLO,MASCULINO,ACTIVO,202115.0
322,202205,PE,CONSULTORA,MASIVO,2749_2905_289631_289631,3,SET,200102421,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MON LBEL RUBI PARFUM 40ML,184.0,52.52,1.0,8456.9,0.714565,0.712203,0.001488,MON L'BEL RUBI,FEMENINO,ANTES DE APARECER (NUEVO),202510.0
329,202317,PE,CONSULTORA,MASIVO,1349_1487_31044_31044,999,VOLUMEN,200113804,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PARFUM,0,0,LB LIVE AIR PARF 100ML,160.0,57.45,2.0,4625.49,0.640937,0.60785,0.000651,LIVE AIR,MASCULINO,ACTIVO,202317.0
341,202310,PE,CONSULTORA,MASIVO,1083_1136_406537_406537,999,VOLUMEN,200106349,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MAGNOL AMELIE PERF 45ML,168.0,69.95,2.0,1067.04,0.583631,0.583631,0.000131,MAGNOLIA DAMELIE,DAMAS,A DESCONTINUAR CONGELADO,202207.0
343,202212,PE,CONSULTORA,MASIVO,1163_1273_322015_322015,999,VOLUMEN,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,182.0,41.0,4.0,14731.9,0.774725,0.763299,0.003183,IRRESISTIBLE,DAMAS,Inactivo,
344,202308,PE,CONSULTORA,MASIVO,3706_3863_3718_3718,3,SET,210097812,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO SUERO AG 30ML,144.0,42.0,1.0,320.31,0.708333,0.657358,6.6e-05,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202112.0
347,202208,PE,CONSULTORA,MASIVO,2658_2799_303686_303686,3,SET,P0279086000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELINEAD COLOR INTENSE 1.2G,46.0,18.39,1.0,31.16,0.600217,0.778,2.3e-05,L'BEL,PARA OJOS,LIQUIDACION CON PLAN,198601.0
351,202217,PE,CONSULTORA,MASIVO,1389_1439_350758_350758,2,SET,P0486059000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,14,CORRECTORES,0,0,LB CONCE TO CORREC LIQ DUO  5G,58.0,26.4,1.0,8925.7,0.544828,0.625193,0.002795,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),202511.0
353,202313,PE,CONSULTORA,MASIVO,2553_3111_16588_16588,2,SET,200083596,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE 80ML,108.0,36.9,1.0,19512.48,0.658333,0.62197,0.004649,DEFENSE TOTAL,CUERPO,DUAL PLANNING,202301.0
354,202404,PE,CONSULTORA,MASIVO,2228_2392_57279_57279,2,SET,200083596,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE 80ML,112.0,36.86,1.0,0.0,0.670893,0.670879,0.0,DEFENSE TOTAL,CUERPO,DUAL PLANNING,202301.0
360,202316,PE,CONSULTORA,MASIVO,1248_1306_26605_26605,999,VOLUMEN,200113641,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,11,PARFUM,0,0,LB CHIC ATTITUDE PROBADOR 2 ML,26.5,1.5,1.0,7.62,0.943396,0.914985,4.2e-05,CHIC ATTITUDE,FRAGANCIAS,ACTIVO,202315.0
363,202217,PE,CONSULTORA,MASIVO,3329_3822_353256_353256,1,INDIVIDUAL,200074303,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB LIGNE EXP ALISSANT AC 250ML,42.0,19.9,1.0,252.91,0.52619,0.52619,0.000105,LIGNE EXPERTE,ACONDICIONADORES,LIQUIDACION CON PLAN,198601.0
370,202401,PE,CONSULTORA,MASIVO,2204_2338_39980_39980,2,SET,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,152.0,50.0,1.0,2669.34,0.671053,0.646698,0.000516,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
372,202307,PE,CONSULTORA,MASIVO,4100_4364_394308_394308,999,VOLUMEN,200012761,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB LIASSON MINI CC2018 10ML,62.0,24.8,1.0,714.66,0.6,0.6,0.000246,LIASSON / FIANCEE,DAMAS,Inactivo,
385,202308,PE,CONSULTORA,MASIVO,4198_4874_4816_4816,999,VOLUMEN,200109797,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB SATIN NUDE PERF MIN 10ML,62.0,10.25,6.0,1355.12,0.834677,0.85125,0.00114,SATIN NUDE,DAMAS,ACTIVO,202307.0
389,202316,PE,CONSULTORA,MASIVO,1273_1397_26717_26717,999,VOLUMEN,200110090,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC RIZOS 200 ML,46.0,19.9,1.0,1989.56,0.567391,0.567391,0.000834,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
402,202317,PE,CONSULTORA,MASIVO,1354_1525_31099_31099,999,VOLUMEN,200113540,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE FPS100 70ML,118.0,24.27,3.0,30852.93,0.794322,0.771038,0.010278,DEFENSE TOTAL,CUERPO,ANTES DE APARECER (NUEVO),201401.0
403,202307,PE,CONSULTORA,MASIVO,4184_4997_394941_394941,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,191.0,51.56,5.0,218.47,0.730052,0.730052,3.6e-05,HOMME 033,CABALLEROS,INACTIVO,201401.0
407,202308,PE,CONSULTORA,MASIVO,4197_4839_4781_4781,999,VOLUMEN,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,14.45,8.0,97.97,0.619737,0.619737,5.8e-05,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
419,202217,PE,CONSULTORA,MASIVO,1432_1529_350878_350878,999,VOLUMEN,200082480,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE NIGHT 100ML,160.0,62.97,2.0,853.84,0.606438,0.606458,0.000112,BLEU INTENSE NIGHT,CABALLEROS,INACTIVO,201504.0
424,202206,PE,CONSULTORA,MASIVO,2439_2575_294251_294251,1,INDIVIDUAL,200082480,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU INTENSE NIGHT 100ML,138.0,54.9,1.0,2047.32,0.602174,0.657944,0.000409,BLEU INTENSE NIGHT,CABALLEROS,INACTIVO,201504.0
430,202313,PE,CONSULTORA,MASIVO,2571_3129_16504_16504,2,SET,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,96.0,29.9,1.0,5498.78,0.688542,0.643452,0.001617,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
433,202209,PE,CONSULTORA,MASIVO,1206_1319_306875_306875,999,VOLUMEN,P0280082000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,LB BASE HYDRA ABSOLUTE 30ML,100.0,42.9,1.0,16652.88,0.571,0.571,0.004538,L'BEL,PARA ROSTRO,INACTIVO,202115.0
434,202211,PE,CONSULTORA,MASIVO,2887_3005_319014_319014,1,INDIVIDUAL,200103963,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB BOTAN MANOS ALOE V2 50G,42.0,12.9,1.0,26406.96,0.692857,0.727465,0.018325,BOTANOLOGY,MANOS,ACTIVO,202101.0
435,202302,PE,CONSULTORA,MASIVO,1104_1159_365871_365871,999,VOLUMEN,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,96.0,33.23,4.0,38500.44,0.653854,0.653854,0.010283,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
437,202216,PE,CONSULTORA,MASIVO,3519_4370_347576_347576,991,INDIVIDUAL,P0280084002,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELIN LINER ILIMITE 2.5ML,58.0,25.9,1.0,1295.05,0.553448,0.553448,0.00043,L'BEL,PARA OJOS,INACTIVO,201810.0
438,202205,PE,CONSULTORA,MASIVO,3516_3684_290819_290819,999,VOLUMEN,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,84.0,29.95,2.0,19035.18,0.643452,0.643452,0.005875,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
441,202206,PE,CONSULTORA,MASIVO,2438_2574_294246_294246,3,SET,200051249,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU INTENSE 100ML,138.0,44.0,1.0,372.9,0.681159,0.733755,7.7e-05,BLEU INTENSE,CABALLEROS,ANTES DE APARECER (NUEVO),202316.0
449,202311,PE,CONSULTORA,MASIVO,2754_3296_8409_8409,2,SET,200105208,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB BOTAN CR MANOS MATCHA 50G,48.0,8.0,1.0,13776.96,0.833333,0.703191,0.014659,BOTANOLOGY,MANOS,LIQUIDACIÓN,202203.0
455,202401,PE,CONSULTORA,MASIVO,1059_1106_38764_38764,2,SET,200113372,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE ROSTRO + HIDRA 30ML,108.0,27.06,1.0,458.6,0.749444,0.695038,0.000164,DEFENSE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202318.0
463,202205,PE,CONSULTORA,MASIVO,2735_2891_289604_289604,1,INDIVIDUAL,200060272,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB LIGNE EXP RECONS AC 250ML,40.0,15.9,1.0,0.0,0.6025,0.6025,0.000658,LIGNE EXPERTE,ACONDICIONADORES,INACTIVO,201401.0
464,202308,PE,CONSULTORA,MASIVO,4197_4851_4793_4793,999,VOLUMEN,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,15.9,3.0,2263.55,0.581579,0.581579,0.001227,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
472,202403,PE,CONSULTORA,MASIVO,1374_1455_46301_46301,999,VOLUMEN,200113372,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE ROSTRO + HIDRA 30ML,74.0,45.9,1.0,1672.7,0.37973,0.571028,0.0005,DEFENSE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202318.0
481,202403,PE,CONSULTORA,MASIVO,3276_3507_48427_48427,1,INDIVIDUAL,200113540,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE FPS100 70ML,124.0,45.9,1.0,1711.6,0.629839,0.55,0.000512,DEFENSE TOTAL,CUERPO,ANTES DE APARECER (NUEVO),201401.0
482,202207,PE,CONSULTORA,MASIVO,1215_1249_297518_297518,2,SET,P0260067000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,91,POLVOS,0,0,LB POLVOS DIVINE PLATEADO 10G,110.0,0.0,1.0,0.0,1.0,0.735253,0.002342,L'BEL,PARA ROSTRO,LIQUIDACIÓN,201509.0
497,202208,PE,CONSULTORA,MASIVO,1225_1365_302071_302071,999,VOLUMEN,200059969,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXP NUTRITIF SH 250ML,42.0,17.95,2.0,7468.22,0.572619,0.572619,0.003689,LIGNE EXPERTE,SHAMPOO,Inactivo,
503,202218,PE,CONSULTORA,MASIVO,3138_3430_358041_358041,1,INDIVIDUAL,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,9.9,1.0,69771.21,0.739474,0.739474,0.060408,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
506,202302,PE,CONSULTORA,MASIVO,2809_3277_368049_368049,3,SET,210097030,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA 3UN,21.0,6.63,1.0,1955.72,0.684286,0.684127,0.002616,BOTANOLOGY,JABONES,ACTIVO,202015.0
511,202308,PE,CONSULTORA,MASIVO,4179_4452_4394_4394,999,VOLUMEN,200104065,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB NOCTURNE MIST NIGHT 50 ML,90.0,37.8,1.0,1281.21,0.58,0.58,0.000292,NOCTURNE,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202205.0
513,202216,PE,CONSULTORA,MASIVO,3242_4093_347136_347136,2,SET,200058729,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE TOTAL SCOLOR 30ML,94.0,10.9,1.0,3529.24,0.884043,0.838211,0.015681,DEFENSE TOTAL,PARA ROSTRO,Inactivo,
516,202314,PE,CONSULTORA,MASIVO,1382_1602_18891_18891,999,VOLUMEN,200107828,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH DAÑOS 300 ML,46.0,16.47,4.0,1730.95,0.641957,0.641957,0.000916,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
521,202207,PE,CONSULTORA,MASIVO,1209_1243_297512_297512,2,SET,200061181,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB DELICE ALMEND MANOS 75ML,46.0,15.0,1.0,317.75,0.673913,0.680827,0.000351,DELICE,MANOS,LIQUIDACION CON PLAN,202014.0
522,202401,PE,CONSULTORA,MASIVO,2205_2339_39981_39981,2,SET,200104065,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB NOCTURNE MIST NIGHT 50 ML,98.0,45.0,1.0,11441.88,0.540816,0.707432,0.003179,NOCTURNE,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202205.0
525,202313,PE,CONSULTORA,MASIVO,2593_3151_16526_16526,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,40.58,1.0,12346.01,0.758452,0.758468,0.003099,MITHYKA,DAMAS,Inactivo,
536,202316,PE,CONSULTORA,MASIVO,1273_1396_26716_26716,999,VOLUMEN,200107824,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH NUTRICI 300 ML,46.0,15.9,1.0,3906.48,0.654348,0.609783,0.00205,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
545,202303,PE,CONSULTORA,MASIVO,1154_1204_369991_369991,2,SET,200051254,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU INTENSE MINI 10ML,58.0,22.59,1.0,6833.08,0.610517,0.615837,0.002648,BLEU INTENSE,CABALLEROS,INACTIVO,201513.0
548,202308,PE,CONSULTORA,MASIVO,4197_4837_4779_4779,999,VOLUMEN,200072406,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LBEL HOMME SHAMPOO 250ML,42.0,17.58,5.0,74.49,0.581429,0.581429,3.7e-05,L'BEL HOMME,SHAMPOO,ACTIVO,201401.0
549,202206,PE,CONSULTORA,MASIVO,1210_1281_292662_292662,2,SET,200108168,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,LB SPA TE VERDE COL 100ML,82.0,26.0,1.0,3106.27,0.682927,0.703017,0.001143,SPA COLLECTION TE VERDE,FAMILIAR BAÑO,A DESCONTINUAR CONGELADO,202117.0
551,202218,PE,CONSULTORA,MASIVO,1357_1636_355987_355987,999,VOLUMEN,200107824,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH NUTRICI 300 ML,42.0,19.9,1.0,836.4,0.52619,0.52619,0.000378,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
556,202311,PE,CONSULTORA,MASIVO,1019_1217_6331_6331,2,SET,P0280084002,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELIN LINER ILIMITE 2.5ML,66.0,17.9,1.0,7860.13,0.728788,0.717,0.003795,L'BEL,PARA OJOS,INACTIVO,201810.0
558,202211,PE,CONSULTORA,MASIVO,1117_1221_316946_316946,999,VOLUMEN,200096670,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB LIBERT LIMP DUOEFFECT 125G,98.0,0.0,1.0,0.0,1.0,0.784501,0.001729,NOCTURNE,PARA ROSTRO,LIQUIDACIÓN,202016.0
559,202218,PE,CONSULTORA,MASIVO,1344_1592_355938_355938,999,VOLUMEN,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,188.0,50.64,1.0,12103.43,0.730638,0.730741,0.002048,IRRESISTIBLE,DAMAS,Inactivo,
560,202216,PE,CONSULTORA,MASIVO,3436_4287_347450_347450,3,SET,210097089,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA MIEL 3UN,21.0,10.0,1.0,11537.78,0.52381,0.644048,0.009944,BOTANOLOGY,JABONES,ACTIVO,202101.0
563,202209,PE,CONSULTORA,MASIVO,3551_3667_309319_309319,3,SET,200104411,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,LB SPA NECTARINE COL 100ML,180.0,24.4,1.0,827.2,0.864444,0.76517,0.000314,SPA COLLECTION NECTARINE,FAMILIAR BAÑO,A DESCONTINUAR CONGELADO,202110.0
565,202207,PE,CONSULTORA,MASIVO,1207_1241_297510_297510,2,SET,P0279060007,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELINEADOR LINER D'IMPACT 1,58.0,14.9,1.0,3612.12,0.743103,0.684858,0.002182,L'BEL,PARA OJOS,Inactivo,
566,202308,PE,CONSULTORA,MASIVO,4218_4945_4887_4887,999,VOLUMEN,200105270,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB BIO OLEO DETOX 28ML,118.0,50.6,3.0,128.64,0.571186,0.571186,2.2e-05,BIO RESIST,PARA ROSTRO,A DESCONTINUAR CONGELADO,202203.0
568,202308,PE,CONSULTORA,MASIVO,3761_3918_3804_3804,991,INDIVIDUAL,P0234055000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,LB BASE NUDE SKIN 26 ML,117.0,52.9,1.0,1344.9,0.547863,0.547863,0.000219,SOLUTIONS,PARA ROSTRO,ANTES DE APARECER (NUEVO),201401.0
569,202204,PE,CONSULTORA,MASIVO,1410_1556_283498_283498,999,VOLUMEN,200102421,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MON LBEL RUBI PARFUM 40ML,184.0,74.9,1.0,76545.0,0.592935,0.592935,0.009615,MON L'BEL RUBI,FEMENINO,ANTES DE APARECER (NUEVO),202510.0
573,202301,PE,CONSULTORA,MASIVO,1074_1121_361037_361037,2,SET,200072404,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,LB DRY EFFECT DESO ROLL 50ML,26.0,8.9,1.0,21881.8,0.657692,0.657813,0.023383,DRY EFFECT 48,DESODORANTES,INACTIVO,201818.0
578,202317,PE,CONSULTORA,MASIVO,1349_1496_31053_31053,999,VOLUMEN,200113804,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PARFUM,0,0,LB LIVE AIR PARF 100ML,160.0,41.98,3.0,14942.2,0.737625,0.751008,0.002878,LIVE AIR,MASCULINO,ACTIVO,202317.0
581,202318,PE,CONSULTORA,MASIVO,1269_1346_34945_34945,2,SET,200051254,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU INTENSE MINI 10ML,68.0,20.0,1.0,6000.3,0.705882,0.641126,0.00256,BLEU INTENSE,CABALLEROS,INACTIVO,201513.0
586,202404,PE,CONSULTORA,MASIVO,2230_2394_57281_57281,2,SET,200113540,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE FPS100 70ML,124.0,36.0,1.0,0.0,0.709677,0.70969,0.0,DEFENSE TOTAL,CUERPO,ANTES DE APARECER (NUEVO),201401.0
587,202204,PE,CONSULTORA,MASIVO,3709_3896_285994_285994,999,VOLUMEN,200066831,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL MICELAR 45ML,30.0,12.9,2.0,0.0,0.57,0.57,3.2e-05,ESSENTIAL,PARA ROSTRO,ACTIVO,201401.0
590,202206,PE,CONSULTORA,MASIVO,2442_2578_294260_294260,1,INDIVIDUAL,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,182.0,64.9,1.0,275.0,0.643407,0.552028,3.9e-05,IRRESISTIBLE,DAMAS,Inactivo,
594,202309,PE,CONSULTORA,MASIVO,1125_1241_401726_401726,999,VOLUMEN,200094946,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB BIO RESIST HIDRATANTE 30ML,122.0,29.9,1.0,2711.38,0.754918,0.734529,0.000819,BIO RESIST,PARA ROSTRO,A DESCONTINUAR CONGELADO,202005.0
597,202217,PE,CONSULTORA,MASIVO,1358_1408_350723_350723,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.59617,0.001142,,,,
